A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,Class
0.26,0.3,0.29,0.24,0.26,0.3,0.32,0.24,0.25,0.3,0.32,0.24,0.25,0.28,0.29,0.23,0.25,0.28,0.31,0.24,0.26,0.29,0.31,0.24,0.25,0.29,0.29,0.22,0.25,0.29,0.31,0.24,0.25,0.3,0.31,F
0.26,0.3,0.32,0.24,0.25,0.3,0.32,0.24,0.25,0.3,0.31,0.25,0.25,0.28,0.31,0.24,0.26,0.29,0.31,0.24,0.25,0.29,0.33,0.23,0.25,0.29,0.31,0.24,0.25,0.3,0.31,0.25,0.27,0.3,0.34,F
0.26,0.3,0.29,0.24,0.26,0.3,0.31,0.25,0.26,0.33,0.32,0.25,0.25,0.31,0.33,0.24,0.26,0.31,0.32,0.25,0.25,0.31,0.33,0.25,0.25,0.3,0.32,0.25,0.25,0.3,0.32,0.25,0.24,0.3,0.32,F
0.26,0.3,0.31,0.25,0.26,0.33,0.32,0.25,0.26,0.32,0.32,0.27,0.26,0.31,0.32,0.25,0.25,0.31,0.33,0.25,0.25,0.31,0.35,0.25,0.25,0.3,0.32,0.25,0.24,0.3,0.32,0.25,0.24,0.3,0.32,F
0.26,0.33,0.32,0.25,0.26,0.32,0.32,0.27,0.26,0.33,0.34,0.27,0.25,0.31,0.33,0.25,0.25,0.31,0.35,0.25,0.25,0.31,0.32,0.25,0.24,0.3,0.32,0.25,0.24,0.3,0.32,0.25,0.24,0.3,0.32,F
0.26,0.33,0.34,0.27,0.26,0.33,0.32,0.27,0.25,0.32,0.32,0.27,0.25,0.31,0.32,0.25,0.24,0.31,0.33,0.25,0.24,0.31,0.35,0.25,0.24,0.3,0.32,0.27,0.25,0.32,0.34,0.28,0.25,0.33,0.37,F
0.25,0.3,0.34,0.27,0.26,0.33,0.36,0.29,0.28,0.36,0.4,0.33,0.25,0.33,0.35,0.29,0.26,0.38,0.4,0.31,0.29,0.4,0.45,0.35,0.27,0.37,0.42,0.33,0.3,0.44,0.47,0.37,0.3,0.45,0.47,A
0.26,0.33,0.36,0.29,0.28,0.36,0.4,0.33,0.29,0.39,0.41,0.34,0.26,0.38,0.4,0.31,0.29,0.4,0.45,0.35,0.29,0.45,0.47,0.38,0.3,0.44,0.47,0.37,0.3,0.45,0.47,0.4,0.28,0.45,0.47,A
0.29,0.39,0.41,0.34,0.29,0.4,0.43,0.34,0.28,0.39,0.41,0.33,0.29,0.45,0.47,0.38,0.29,0.45,0.47,0.4,0.27,0.44,0.45,0.35,0.28,0.45,0.47,0.4,0.28,0.45,0.49,0.38,0.28,0.45,0.47,A
0.28,0.35,0.38,0.33,0.26,0.33,0.36,0.28,0.28,0.32,0.35,0.28,0.26,0.36,0.41,0.34,0.26,0.33,0.38,0.31,0.26,0.33,0.36,0.3,0.27,0.37,0.4,0.34,0.25,0.35,0.4,0.31,0.25,0.32,0.34,D
0.26,0.33,0.36,0.28,0.28,0.32,0.35,0.28,0.28,0.32,0.32,0.29,0.26,0.33,0.38,0.31,0.26,0.33,0.36,0.3,0.26,0.33,0.35,0.29,0.25,0.35,0.4,0.31,0.25,0.32,0.34,0.28,0.27,0.32,0.34,D
0.28,0.32,0.32,0.29,0.28,0.33,0.35,0.28,0.28,0.33,0.34,0.28,0.26,0.33,0.35,0.29,0.27,0.33,0.35,0.3,0.29,0.35,0.35,0.29,0.27,0.32,0.34,0.27,0.28,0.33,0.34,0.27,0.28,0.35,0.35,D
0.29,0.27,0.4,0.37,0.22,0.16,0.38,0.44,0.18,0.13,0.36,0.41,0.29,0.33,0.38,0.3,0.27,0.26,0.4,0.37,0.21,0.17,0.38,0.4,0.28,0.35,0.37,0.3,0.28,0.33,0.35,0.3,0.25,0.29,0.34,B
0.22,0.16,0.38,0.44,0.18,0.13,0.36,0.41,0.19,0.15,0.38,0.38,0.27,0.26,0.4,0.37,0.21,0.17,0.38,0.4,0.21,0.19,0.36,0.35,0.28,0.33,0.35,0.3,0.25,0.29,0.34,0.28,0.27,0.32,0.35,B
0.18,0.13,0.36,0.41,0.19,0.15,0.38,0.38,0.2,0.16,0.38,0.4,0.21,0.17,0.38,0.4,0.21,0.19,0.36,0.35,0.24,0.22,0.33,0.33,0.25,0.29,0.34,0.28,0.27,0.32,0.35,0.27,0.28,0.37,0.34,B
0.19,0.15,0.38,0.38,0.2,0.16,0.38,0.4,0.2,0.16,0.38,0.41,0.21,0.19,0.36,0.35,0.24,0.22,0.33,0.33,0.25,0.28,0.33,0.29,0.27,0.32,0.35,0.27,0.28,0.37,0.34,0.28,0.3,0.37,0.38,B
0.2,0.16,0.38,0.41,0.2,0.19,0.35,0.38,0.23,0.25,0.35,0.29,0.25,0.28,0.33,0.29,0.27,0.33,0.35,0.29,0.29,0.35,0.33,0.29,0.3,0.37,0.38,0.3,0.3,0.38,0.38,0.3,0.3,0.37,0.38,D
0.2,0.19,0.35,0.38,0.23,0.25,0.35,0.29,0.26,0.27,0.34,0.25,0.27,0.33,0.35,0.29,0.29,0.35,0.33,0.29,0.29,0.33,0.33,0.29,0.3,0.38,0.38,0.3,0.3,0.37,0.38,0.3,0.3,0.35,0.37,D
0.23,0.25,0.35,0.29,0.26,0.27,0.34,0.25,0.26,0.3,0.34,0.24,0.29,0.35,0.33,0.29,0.29,0.33,0.33,0.29,0.27,0.33,0.36,0.25,0.3,0.37,0.38,0.3,0.3,0.35,0.37,0.28,0.28,0.33,0.34,D
0.26,0.27,0.34,0.25,0.26,0.3,0.34,0.24,0.28,0.32,0.34,0.27,0.29,0.33,0.33,0.29,0.27,0.33,0.36,0.25,0.27,0.33,0.33,0.25,0.3,0.35,0.37,0.28,0.28,0.33,0.34,0.27,0.28,0.33,0.35,D
0.35,0.4,0.4,0.33,0.32,0.35,0.35,0.29,0.27,0.33,0.33,0.25,0.27,0.3,0.29,0.22,0.25,0.29,0.31,0.21,0.25,0.29,0.31,0.24,0.25,0.29,0.28,0.23,0.25,0.29,0.31,0.23,0.25,0.29,0.29,F
0.32,0.35,0.35,0.29,0.27,0.33,0.33,0.25,0.33,0.4,0.41,0.33,0.25,0.29,0.31,0.21,0.25,0.29,0.31,0.24,0.28,0.35,0.37,0.3,0.25,0.29,0.31,0.23,0.25,0.29,0.29,0.23,0.27,0.29,0.31,F
0.33,0.4,0.41,0.33,0.38,0.45,0.49,0.4,0.36,0.47,0.49,0.38,0.28,0.35,0.37,0.3,0.35,0.45,0.49,0.38,0.38,0.47,0.47,0.4,0.27,0.29,0.31,0.25,0.3,0.39,0.41,0.33,0.36,0.45,0.48,C
0.38,0.45,0.49,0.4,0.36,0.47,0.49,0.38,0.36,0.47,0.47,0.38,0.35,0.45,0.49,0.38,0.38,0.47,0.47,0.4,0.36,0.47,0.47,0.38,0.3,0.39,0.41,0.33,0.36,0.45,0.48,0.39,0.36,0.45,0.48,C
0.36,0.47,0.49,0.38,0.36,0.47,0.47,0.38,0.35,0.45,0.45,0.34,0.38,0.47,0.47,0.4,0.36,0.47,0.47,0.38,0.35,0.47,0.47,0.36,0.36,0.45,0.48,0.39,0.36,0.45,0.48,0.38,0.35,0.42,0.46,C
0.35,0.45,0.45,0.34,0.33,0.44,0.45,0.34,0.33,0.42,0.43,0.34,0.35,0.47,0.47,0.36,0.33,0.44,0.44,0.36,0.35,0.42,0.44,0.34,0.35,0.42,0.46,0.36,0.35,0.42,0.44,0.35,0.33,0.42,0.42,D
0.33,0.44,0.45,0.34,0.33,0.42,0.43,0.34,0.35,0.42,0.41,0.34,0.33,0.44,0.44,0.36,0.35,0.42,0.44,0.34,0.35,0.42,0.44,0.34,0.35,0.42,0.44,0.35,0.33,0.42,0.42,0.35,0.33,0.4,0.42,D
0.33,0.42,0.43,0.34,0.35,0.42,0.41,0.34,0.33,0.42,0.45,0.34,0.35,0.42,0.44,0.34,0.35,0.42,0.44,0.34,0.33,0.42,0.44,0.34,0.33,0.42,0.42,0.35,0.33,0.4,0.42,0.33,0.33,0.39,0.42,D
0.32,0.38,0.4,0.31,0.31,0.35,0.38,0.29,0.26,0.31,0.32,0.25,0.31,0.38,0.37,0.28,0.3,0.33,0.37,0.27,0.3,0.32,0.34,0.25,0.31,0.34,0.36,0.31,0.3,0.34,0.36,0.26,0.28,0.34,0.36,F
0.31,0.35,0.38,0.29,0.26,0.31,0.32,0.25,0.27,0.31,0.32,0.24,0.3,0.33,0.37,0.27,0.3,0.32,0.34,0.25,0.28,0.32,0.34,0.25,0.3,0.34,0.36,0.26,0.28,0.34,0.36,0.25,0.28,0.33,0.34,F
0.27,0.31,0.32,0.24,0.27,0.31,0.33,0.24,0.27,0.33,0.32,0.23,0.28,0.32,0.34,0.25,0.27,0.32,0.32,0.25,0.27,0.32,0.32,0.25,0.28,0.33,0.34,0.27,0.28,0.33,0.34,0.26,0.27,0.31,0.33,F
0.27,0.31,0.33,0.24,0.27,0.33,0.32,0.23,0.26,0.31,0.32,0.24,0.27,0.32,0.32,0.25,0.27,0.32,0.32,0.25,0.28,0.3,0.32,0.24,0.28,0.33,0.34,0.26,0.27,0.31,0.33,0.26,0.27,0.29,0.31,F
0.27,0.33,0.32,0.23,0.26,0.31,0.32,0.24,0.27,0.31,0.32,0.23,0.27,0.32,0.32,0.25,0.28,0.3,0.32,0.24,0.27,0.3,0.31,0.24,0.27,0.31,0.33,0.26,0.27,0.29,0.31,0.25,0.27,0.29,0.29,F
0.26,0.31,0.32,0.24,0.27,0.31,0.32,0.23,0.25,0.31,0.31,0.23,0.28,0.3,0.32,0.24,0.27,0.3,0.31,0.24,0.27,0.3,0.31,0.24,0.27,0.29,0.31,0.25,0.27,0.29,0.29,0.22,0.27,0.29,0.29,F
0.26,0.29,0.31,0.24,0.26,0.31,0.31,0.24,0.26,0.31,0.31,0.24,0.27,0.29,0.29,0.22,0.25,0.29,0.31,0.22,0.27,0.29,0.31,0.24,0.28,0.29,0.29,0.22,0.27,0.29,0.29,0.23,0.27,0.29,0.31,F
0.26,0.31,0.31,0.24,0.26,0.31,0.31,0.24,0.26,0.31,0.32,0.24,0.25,0.29,0.31,0.22,0.27,0.29,0.31,0.24,0.27,0.3,0.31,0.24,0.27,0.29,0.29,0.23,0.27,0.29,0.31,0.23,0.27,0.29,0.31,F
0.26,0.31,0.31,0.24,0.26,0.31,0.32,0.24,0.25,0.28,0.31,0.24,0.27,0.29,0.31,0.24,0.27,0.3,0.31,0.24,0.25,0.3,0.29,0.22,0.27,0.29,0.31,0.23,0.27,0.29,0.31,0.23,0.24,0.29,0.31,F
0.25,0.29,0.31,0.22,0.26,0.29,0.31,0.23,0.26,0.28,0.31,0.23,0.25,0.3,0.29,0.22,0.25,0.3,0.31,0.24,0.25,0.3,0.31,0.24,0.25,0.31,0.31,0.23,0.25,0.31,0.31,0.25,0.27,0.31,0.33,F
0.26,0.28,0.31,0.23,0.26,0.28,0.32,0.24,0.25,0.29,0.32,0.24,0.25,0.3,0.31,0.24,0.27,0.3,0.31,0.24,0.27,0.3,0.31,0.25,0.27,0.31,0.33,0.25,0.27,0.31,0.31,0.26,0.25,0.33,0.33,F
0.26,0.28,0.32,0.24,0.25,0.29,0.32,0.24,0.25,0.29,0.31,0.24,0.27,0.3,0.31,0.24,0.27,0.3,0.31,0.25,0.25,0.3,0.29,0.25,0.27,0.31,0.31,0.26,0.25,0.33,0.33,0.26,0.25,0.31,0.31,F
0.25,0.31,0.33,0.24,0.26,0.31,0.32,0.23,0.26,0.29,0.32,0.24,0.27,0.3,0.32,0.25,0.27,0.32,0.31,0.24,0.27,0.3,0.31,0.24,0.28,0.33,0.33,0.26,0.27,0.31,0.33,0.25,0.27,0.31,0.33,F
0.26,0.31,0.32,0.23,0.26,0.29,0.32,0.24,0.26,0.29,0.32,0.24,0.27,0.32,0.31,0.24,0.27,0.3,0.31,0.24,0.27,0.3,0.31,0.22,0.27,0.31,0.33,0.25,0.27,0.31,0.33,0.25,0.27,0.31,0.31,F
0.26,0.29,0.32,0.24,0.26,0.29,0.32,0.23,0.27,0.31,0.29,0.23,0.27,0.3,0.31,0.22,0.27,0.3,0.29,0.22,0.27,0.29,0.31,0.21,0.27,0.31,0.31,0.23,0.27,0.29,0.31,0.22,0.25,0.29,0.31,F
0.27,0.31,0.29,0.23,0.25,0.29,0.29,0.22,0.25,0.28,0.27,0.22,0.27,0.29,0.31,0.21,0.27,0.29,0.29,0.21,0.25,0.27,0.29,0.22,0.25,0.29,0.31,0.23,0.27,0.31,0.31,0.23,0.27,0.29,0.29,F
0.25,0.28,0.27,0.22,0.25,0.28,0.27,0.23,0.25,0.28,0.31,0.23,0.25,0.27,0.29,0.22,0.27,0.27,0.29,0.22,0.25,0.27,0.29,0.22,0.27,0.29,0.29,0.22,0.27,0.28,0.29,0.23,0.27,0.29,0.29,F
0.25,0.28,0.27,0.23,0.25,0.28,0.31,0.23,0.25,0.26,0.29,0.24,0.27,0.27,0.29,0.22,0.25,0.27,0.29,0.22,0.27,0.27,0.29,0.22,0.27,0.28,0.29,0.23,0.27,0.29,0.29,0.23,0.27,0.28,0.29,F
0.25,0.28,0.31,0.23,0.25,0.26,0.29,0.24,0.25,0.29,0.29,0.24,0.25,0.27,0.29,0.22,0.27,0.27,0.29,0.22,0.25,0.29,0.29,0.22,0.27,0.29,0.29,0.23,0.27,0.28,0.29,0.23,0.27,0.29,0.29,F
0.25,0.26,0.29,0.24,0.25,0.29,0.29,0.24,0.25,0.28,0.29,0.23,0.27,0.27,0.29,0.22,0.25,0.29,0.29,0.22,0.25,0.29,0.29,0.22,0.27,0.28,0.29,0.23,0.27,0.29,0.29,0.23,0.25,0.29,0.31,F
0.25,0.28,0.31,0.24,0.26,0.29,0.31,0.24,0.25,0.29,0.33,0.23,0.25,0.29,0.31,0.24,0.25,0.3,0.31,0.25,0.27,0.3,0.34,0.25,0.25,0.31,0.33,0.25,0.27,0.31,0.33,0.25,0.25,0.31,0.33,F
0.25,0.29,0.33,0.23,0.25,0.31,0.33,0.24,0.26,0.31,0.32,0.25,0.27,0.3,0.34,0.25,0.25,0.3,0.32,0.25,0.25,0.3,0.32,0.25,0.25,0.31,0.33,0.26,0.25,0.29,0.31,0.25,0.25,0.29,0.33,F
0.25,0.31,0.33,0.24,0.26,0.31,0.32,0.25,0.25,0.31,0.33,0.25,0.25,0.3,0.32,0.25,0.25,0.3,0.32,0.25,0.24,0.3,0.32,0.25,0.25,0.29,0.31,0.25,0.25,0.29,0.33,0.26,0.27,0.31,0.33,F
0.24,0.31,0.35,0.25,0.25,0.33,0.35,0.29,0.26,0.38,0.4,0.31,0.25,0.33,0.37,0.3,0.27,0.37,0.42,0.33,0.3,0.44,0.47,0.37,0.27,0.36,0.39,0.32,0.28,0.4,0.46,0.38,0.3,0.45,0.48,A
0.26,0.38,0.4,0.31,0.29,0.4,0.45,0.35,0.29,0.45,0.47,0.38,0.3,0.44,0.47,0.37,0.3,0.45,0.47,0.4,0.28,0.45,0.47,0.4,0.3,0.45,0.48,0.39,0.3,0.44,0.5,0.39,0.31,0.45,0.5,A
0.29,0.45,0.47,0.38,0.29,0.45,0.47,0.4,0.27,0.44,0.45,0.35,0.28,0.45,0.47,0.4,0.28,0.45,0.49,0.38,0.28,0.45,0.47,0.38,0.31,0.45,0.5,0.4,0.31,0.45,0.5,0.39,0.3,0.45,0.48,A
0.29,0.45,0.47,0.4,0.27,0.44,0.45,0.35,0.25,0.38,0.41,0.31,0.28,0.45,0.49,0.38,0.28,0.45,0.47,0.38,0.28,0.42,0.44,0.36,0.31,0.45,0.5,0.39,0.3,0.45,0.48,0.38,0.28,0.44,0.48,A
0.27,0.44,0.45,0.35,0.25,0.38,0.41,0.31,0.25,0.33,0.38,0.31,0.28,0.45,0.47,0.38,0.28,0.42,0.44,0.36,0.25,0.37,0.4,0.31,0.3,0.45,0.48,0.38,0.28,0.44,0.48,0.39,0.27,0.4,0.46,A
0.26,0.36,0.41,0.34,0.26,0.33,0.38,0.31,0.26,0.33,0.36,0.3,0.27,0.37,0.4,0.34,0.25,0.35,0.4,0.31,0.25,0.32,0.34,0.28,0.28,0.34,0.39,0.32,0.28,0.33,0.36,0.29,0.28,0.33,0.34,D
0.26,0.33,0.38,0.31,0.26,0.33,0.36,0.3,0.26,0.33,0.35,0.29,0.25,0.35,0.4,0.31,0.25,0.32,0.34,0.28,0.27,0.32,0.34,0.27,0.28,0.33,0.36,0.29,0.28,0.33,0.34,0.27,0.3,0.34,0.36,D
0.27,0.33,0.35,0.3,0.29,0.35,0.35,0.29,0.29,0.33,0.35,0.29,0.28,0.33,0.34,0.27,0.28,0.35,0.35,0.3,0.3,0.33,0.37,0.3,0.3,0.36,0.38,0.29,0.3,0.36,0.36,0.27,0.3,0.33,0.34,D
0.29,0.33,0.38,0.3,0.27,0.26,0.4,0.37,0.21,0.17,0.38,0.4,0.28,0.35,0.37,0.3,0.28,0.33,0.35,0.3,0.25,0.29,0.34,0.28,0.27,0.31,0.31,0.25,0.27,0.29,0.29,0.25,0.27,0.33,0.34,D
0.27,0.26,0.4,0.37,0.21,0.17,0.38,0.4,0.21,0.19,0.36,0.35,0.28,0.33,0.35,0.3,0.25,0.29,0.34,0.28,0.27,0.32,0.35,0.27,0.27,0.29,0.29,0.25,0.27,0.33,0.34,0.27,0.3,0.36,0.39,D
0.21,0.19,0.36,0.35,0.24,0.22,0.33,0.33,0.25,0.28,0.33,0.29,0.27,0.32,0.35,0.27,0.28,0.37,0.34,0.28,0.3,0.37,0.38,0.3,0.3,0.36,0.39,0.32,0.3,0.39,0.41,0.32,0.31,0.39,0.41,D
0.24,0.22,0.33,0.33,0.25,0.28,0.33,0.29,0.27,0.33,0.35,0.29,0.28,0.37,0.34,0.28,0.3,0.37,0.38,0.3,0.3,0.38,0.38,0.3,0.3,0.39,0.41,0.32,0.31,0.39,0.41,0.31,0.3,0.37,0.38,D
0.25,0.28,0.33,0.29,0.27,0.33,0.35,0.29,0.29,0.35,0.33,0.29,0.3,0.37,0.38,0.3,0.3,0.38,0.38,0.3,0.3,0.37,0.38,0.3,0.31,0.39,0.41,0.31,0.3,0.37,0.38,0.31,0.28,0.34,0.38,D
0.27,0.33,0.35,0.29,0.29,0.35,0.33,0.29,0.29,0.33,0.33,0.29,0.3,0.38,0.38,0.3,0.3,0.37,0.38,0.3,0.3,0.35,0.37,0.28,0.3,0.37,0.38,0.31,0.28,0.34,0.38,0.29,0.28,0.34,0.36,D
0.29,0.35,0.33,0.29,0.29,0.33,0.33,0.29,0.27,0.33,0.36,0.25,0.3,0.37,0.38,0.3,0.3,0.35,0.37,0.28,0.28,0.33,0.34,0.27,0.28,0.34,0.38,0.29,0.28,0.34,0.36,0.27,0.28,0.36,0.34,D
0.29,0.33,0.33,0.29,0.27,0.33,0.36,0.25,0.27,0.33,0.33,0.25,0.3,0.35,0.37,0.28,0.28,0.33,0.34,0.27,0.28,0.33,0.35,0.27,0.28,0.34,0.36,0.27,0.28,0.36,0.34,0.27,0.3,0.33,0.36,D
0.27,0.3,0.29,0.22,0.25,0.29,0.31,0.21,0.25,0.29,0.31,0.24,0.25,0.29,0.28,0.23,0.25,0.29,0.31,0.23,0.25,0.29,0.29,0.23,0.26,0.29,0.29,0.23,0.25,0.28,0.3,0.23,0.26,0.29,0.32,F
0.25,0.29,0.31,0.21,0.25,0.29,0.31,0.24,0.28,0.35,0.37,0.3,0.25,0.29,0.31,0.23,0.25,0.29,0.29,0.23,0.27,0.29,0.31,0.25,0.25,0.28,0.3,0.23,0.26,0.29,0.32,0.23,0.25,0.29,0.3,F
0.28,0.35,0.37,0.3,0.35,0.45,0.49,0.38,0.38,0.47,0.47,0.4,0.27,0.29,0.31,0.25,0.3,0.39,0.41,0.33,0.36,0.45,0.48,0.39,0.25,0.29,0.3,0.23,0.26,0.33,0.33,0.26,0.31,0.4,0.43,C
0.35,0.45,0.49,0.38,0.38,0.47,0.47,0.4,0.36,0.47,0.47,0.38,0.3,0.39,0.41,0.33,0.36,0.45,0.48,0.39,0.36,0.45,0.48,0.38,0.26,0.33,0.33,0.26,0.31,0.4,0.43,0.34,0.35,0.42,0.44,C
0.36,0.47,0.47,0.38,0.35,0.47,0.47,0.36,0.33,0.44,0.44,0.36,0.36,0.45,0.48,0.38,0.35,0.42,0.46,0.36,0.35,0.42,0.44,0.35,0.35,0.42,0.44,0.36,0.33,0.42,0.43,0.34,0.33,0.42,0.41,D
0.33,0.44,0.44,0.36,0.35,0.42,0.44,0.34,0.35,0.42,0.44,0.34,0.35,0.42,0.44,0.35,0.33,0.42,0.42,0.35,0.33,0.4,0.42,0.33,0.33,0.42,0.41,0.33,0.33,0.4,0.41,0.33,0.33,0.4,0.41,D
0.35,0.42,0.44,0.34,0.33,0.42,0.44,0.34,0.35,0.4,0.44,0.34,0.33,0.4,0.42,0.33,0.33,0.39,0.42,0.33,0.33,0.39,0.41,0.32,0.33,0.4,0.41,0.33,0.35,0.39,0.41,0.33,0.33,0.37,0.39,D
0.33,0.42,0.44,0.34,0.35,0.4,0.44,0.34,0.35,0.4,0.4,0.33,0.33,0.39,0.42,0.33,0.33,0.39,0.41,0.32,0.33,0.37,0.39,0.31,0.35,0.39,0.41,0.33,0.33,0.37,0.39,0.31,0.31,0.37,0.36,D
0.35,0.4,0.4,0.33,0.33,0.38,0.4,0.31,0.31,0.38,0.37,0.28,0.33,0.37,0.39,0.31,0.31,0.36,0.38,0.29,0.31,0.34,0.36,0.31,0.31,0.37,0.36,0.29,0.31,0.36,0.38,0.29,0.29,0.36,0.35,D
0.33,0.38,0.4,0.31,0.31,0.38,0.37,0.28,0.3,0.33,0.37,0.27,0.31,0.36,0.38,0.29,0.31,0.34,0.36,0.31,0.3,0.34,0.36,0.26,0.31,0.36,0.38,0.29,0.29,0.36,0.35,0.29,0.29,0.36,0.36,D
0.3,0.33,0.37,0.27,0.3,0.32,0.34,0.25,0.28,0.32,0.34,0.25,0.3,0.34,0.36,0.26,0.28,0.34,0.36,0.25,0.28,0.33,0.34,0.27,0.29,0.36,0.36,0.29,0.29,0.36,0.39,0.29,0.31,0.37,0.36,F
0.28,0.32,0.34,0.25,0.27,0.32,0.32,0.25,0.27,0.32,0.32,0.25,0.28,0.33,0.34,0.27,0.28,0.33,0.34,0.26,0.27,0.31,0.33,0.26,0.31,0.37,0.36,0.28,0.31,0.34,0.33,0.26,0.28,0.31,0.32,F
0.27,0.3,0.31,0.24,0.27,0.3,0.31,0.24,0.27,0.29,0.29,0.22,0.27,0.29,0.29,0.22,0.27,0.29,0.29,0.22,0.28,0.29,0.29,0.22,0.26,0.31,0.3,0.23,0.26,0.29,0.3,0.23,0.26,0.28,0.3,F
0.25,0.29,0.31,0.22,0.27,0.29,0.31,0.24,0.27,0.3,0.31,0.24,0.27,0.29,0.29,0.23,0.27,0.29,0.31,0.23,0.27,0.29,0.31,0.23,0.26,0.28,0.32,0.23,0.28,0.29,0.3,0.23,0.28,0.29,0.29,F
0.27,0.29,0.31,0.24,0.27,0.3,0.31,0.24,0.25,0.3,0.29,0.22,0.27,0.29,0.31,0.23,0.27,0.29,0.31,0.23,0.24,0.29,0.31,0.23,0.28,0.29,0.3,0.23,0.28,0.29,0.29,0.23,0.26,0.29,0.3,F
0.25,0.3,0.29,0.22,0.25,0.3,0.29,0.22,0.25,0.3,0.31,0.24,0.24,0.29,0.31,0.23,0.25,0.31,0.31,0.23,0.25,0.31,0.31,0.25,0.26,0.29,0.3,0.23,0.26,0.29,0.32,0.24,0.26,0.31,0.33,F
0.25,0.3,0.29,0.22,0.25,0.3,0.31,0.24,0.25,0.3,0.31,0.24,0.25,0.31,0.31,0.23,0.25,0.31,0.31,0.25,0.27,0.31,0.33,0.25,0.26,0.29,0.32,0.24,0.26,0.31,0.33,0.24,0.28,0.33,0.33,F
0.25,0.3,0.31,0.24,0.27,0.3,0.31,0.24,0.27,0.3,0.31,0.25,0.27,0.31,0.33,0.25,0.27,0.31,0.31,0.26,0.25,0.33,0.33,0.26,0.28,0.33,0.33,0.24,0.28,0.34,0.33,0.26,0.28,0.31,0.33,F
0.27,0.3,0.31,0.25,0.25,0.3,0.29,0.25,0.27,0.3,0.32,0.25,0.25,0.33,0.33,0.26,0.25,0.31,0.31,0.25,0.28,0.33,0.33,0.26,0.28,0.31,0.33,0.26,0.28,0.33,0.33,0.24,0.26,0.33,0.32,F
0.25,0.3,0.29,0.25,0.27,0.3,0.32,0.25,0.27,0.32,0.31,0.24,0.25,0.31,0.31,0.25,0.28,0.33,0.33,0.26,0.27,0.31,0.33,0.25,0.28,0.33,0.33,0.24,0.26,0.33,0.32,0.26,0.26,0.31,0.32,F
0.27,0.3,0.31,0.24,0.27,0.3,0.31,0.22,0.27,0.3,0.29,0.22,0.27,0.31,0.33,0.25,0.27,0.31,0.31,0.23,0.27,0.29,0.31,0.22,0.26,0.31,0.3,0.24,0.26,0.29,0.32,0.23,0.26,0.29,0.3,F
0.27,0.3,0.31,0.22,0.27,0.3,0.29,0.22,0.27,0.29,0.31,0.21,0.27,0.31,0.31,0.23,0.27,0.29,0.31,0.22,0.25,0.29,0.31,0.23,0.26,0.29,0.32,0.23,0.26,0.29,0.3,0.24,0.26,0.28,0.3,F
0.27,0.3,0.29,0.22,0.27,0.29,0.31,0.21,0.27,0.29,0.29,0.21,0.27,0.29,0.31,0.22,0.25,0.29,0.31,0.23,0.27,0.31,0.31,0.23,0.26,0.29,0.3,0.24,0.26,0.28,0.3,0.24,0.26,0.29,0.33,F
0.27,0.29,0.31,0.21,0.27,0.29,0.29,0.21,0.25,0.27,0.29,0.22,0.25,0.29,0.31,0.23,0.27,0.31,0.31,0.23,0.27,0.29,0.29,0.22,0.26,0.28,0.3,0.24,0.26,0.29,0.33,0.24,0.26,0.29,0.32,F
0.27,0.29,0.29,0.21,0.25,0.27,0.29,0.22,0.27,0.27,0.29,0.22,0.27,0.31,0.31,0.23,0.27,0.29,0.29,0.22,0.27,0.28,0.29,0.23,0.26,0.29,0.33,0.24,0.26,0.29,0.32,0.23,0.26,0.28,0.3,F
0.27,0.27,0.29,0.22,0.25,0.27,0.29,0.22,0.27,0.27,0.29,0.22,0.27,0.28,0.29,0.23,0.27,0.29,0.29,0.23,0.27,0.28,0.29,0.23,0.26,0.28,0.3,0.23,0.26,0.29,0.3,0.24,0.26,0.29,0.32,F
0.25,0.27,0.29,0.22,0.27,0.27,0.29,0.22,0.25,0.29,0.29,0.22,0.27,0.29,0.29,0.23,0.27,0.28,0.29,0.23,0.27,0.29,0.29,0.23,0.26,0.29,0.3,0.24,0.26,0.29,0.32,0.24,0.26,0.29,0.32,F
0.27,0.27,0.29,0.22,0.25,0.29,0.29,0.22,0.25,0.29,0.29,0.22,0.27,0.28,0.29,0.23,0.27,0.29,0.29,0.23,0.25,0.29,0.31,0.23,0.26,0.29,0.32,0.24,0.26,0.29,0.32,0.24,0.26,0.31,0.32,F
0.25,0.29,0.29,0.22,0.25,0.29,0.29,0.22,0.25,0.29,0.31,0.24,0.27,0.29,0.29,0.23,0.25,0.29,0.31,0.23,0.25,0.31,0.33,0.25,0.26,0.29,0.32,0.24,0.26,0.31,0.32,0.24,0.26,0.31,0.32,F
0.25,0.29,0.31,0.24,0.25,0.3,0.31,0.25,0.27,0.3,0.34,0.25,0.25,0.31,0.33,0.25,0.27,0.31,0.33,0.25,0.25,0.31,0.33,0.26,0.26,0.31,0.32,0.26,0.28,0.33,0.32,0.26,0.26,0.31,0.32,F
